t,Surface,vessel,distance,POI
136,41.76,5,0,88.4
137,41.77,5,0,88.56
138,41.77,5,0,88.73
139,41.78,5,0,88.89
140,41.79,5,0,89.06
141,41.8,5,0,89.22
142,41.8,5,0,89.38
143,41.81,5,0,89.54
144,41.82,5,0,89.7
145,41.82,5,0,89.85
146,41.83,5,0,90.01
147,41.84,5,0,90.16
148,41.84,5,0,90.32
149,41.85,5,0,90.47
150,41.86,5,0,90.62
151,41.86,5,0,90.77
152,41.87,5,0,90.92
153,41.88,5,0,91.07
154,41.88,5,0,91.22
155,41.89,5,0,91.36
156,41.9,5,0,91.51
157,41.9,5,0,91.65
158,41.91,5,0,91.8
159,41.92,5,0,91.94
160,41.92,5,0,92.08
161,41.93,5,0,92.22
162,41.93,5,0,92.36
163,41.94,5,0,92.5
164,41.95,5,0,92.64
165,41.95,5,0,92.77
166,41.96,5,0,92.91
167,41.96,5,0,93.04
168,41.97,5,0,93.18
169,41.98,5,0,93.31
170,41.98,5,0,93.44
171,41.99,5,0,93.57
172,41.99,5,0,93.7
173,42,5,0,93.83
174,42,5,0,93.96
175,42.01,5,0,94.09
176,42.01,5,0,94.22
177,42.02,5,0,94.34
178,42.03,5,0,94.47
179,42.03,5,0,94.59
180,42.04,5,0,94.72
1,37.85,5,0,38.35
2,38.17,5,0,39.72
3,38.4,5,0,41.08
4,38.57,5,0,42.39
5,38.72,5,0,43.65
6,38.85,5,0,44.85
7,38.96,5,0,45.99
8,39.06,5,0,47.07
9,39.15,5,0,48.09
10,39.23,5,0,49.07
11,39.31,5,0,50
12,39.38,5,0,50.88
13,39.45,5,0,51.73
14,39.51,5,0,52.54
15,39.57,5,0,53.32
16,39.63,5,0,54.07
17,39.68,5,0,54.79
18,39.74,5,0,55.48
19,39.79,5,0,56.15
20,39.83,5,0,56.8
21,39.88,5,0,57.42
22,39.92,5,0,58.03
23,39.96,5,0,58.61
24,40,5,0,59.18
25,40.04,5,0,59.73
26,40.08,5,0,60.27
27,40.11,5,0,60.79
28,40.15,5,0,61.3
29,40.18,5,0,61.79
30,40.22,5,0,62.27
31,40.25,5,0,62.74
32,40.28,5,0,63.2
33,40.31,5,0,63.64
34,40.34,5,0,64.08
35,40.37,5,0,64.5
36,40.4,5,0,64.92
37,40.42,5,0,65.33
38,40.45,5,0,65.73
39,40.48,5,0,66.12
40,40.5,5,0,66.5
41,40.53,5,0,66.87
42,40.55,5,0,67.24
43,40.58,5,0,67.6
44,40.6,5,0,67.95
45,40.62,5,0,68.3
46,40.64,5,0,68.64
47,40.67,5,0,68.97
48,40.69,5,0,69.3
49,40.71,5,0,69.62
50,40.73,5,0,69.93
51,40.75,5,0,70.24
52,40.77,5,0,70.55
53,40.79,5,0,70.85
54,40.81,5,0,71.14
55,40.83,5,0,71.43
56,40.85,5,0,71.72
57,40.86,5,0,72
58,40.88,5,0,72.28
59,40.9,5,0,72.55
60,40.92,5,0,72.82
61,40.93,5,0,73.08
62,40.95,5,0,73.35
63,40.97,5,0,73.6
64,40.98,5,0,73.86
65,41,5,0,74.1
66,41.01,5,0,74.35
67,41.03,5,0,74.59
68,41.05,5,0,74.83
69,41.06,5,0,75.07
70,41.08,5,0,75.3
71,41.09,5,0,75.53
72,41.11,5,0,75.76
73,41.12,5,0,75.98
74,41.13,5,0,76.2
75,41.15,5,0,76.42
76,41.16,5,0,76.64
77,41.17,5,0,76.85
78,41.19,5,0,77.06
79,41.2,5,0,77.27
80,41.21,5,0,77.47
81,41.23,5,0,77.68
82,41.24,5,0,77.88
83,41.25,5,0,78.07
84,41.27,5,0,78.27
85,41.28,5,0,78.46
86,41.29,5,0,78.65
87,41.3,5,0,78.84
88,41.31,5,0,79.03
89,41.33,5,0,79.21
90,41.34,5,0,79.4
91,41.35,5,0,79.58
92,41.36,5,0,79.76
93,41.37,5,0,79.93
94,41.38,5,0,80.11
95,41.39,5,0,80.28
96,41.4,5,0,80.45
97,41.41,5,0,80.62
98,41.43,5,0,80.79
99,41.44,5,0,80.96
100,41.45,5,0,81.12
101,41.46,5,0,81.28
102,41.47,5,0,81.45
103,41.48,5,0,81.6
104,41.49,5,0,81.76
105,41.5,5,0,81.92
106,41.51,5,0,82.07
107,41.52,5,0,82.23
108,41.53,5,0,82.38
109,41.53,5,0,82.53
110,41.54,5,0,82.68
111,41.55,5,0,82.83
112,41.56,5,0,82.97
113,41.57,5,0,83.12
114,41.58,5,0,83.26
115,41.59,5,0,83.4
116,41.6,5,0,83.55
117,41.61,5,0,83.68
118,41.62,5,0,83.82
119,41.62,5,0,83.96
120,41.63,5,0,84.1
121,41.64,5,0,84.23
122,41.65,5,0,84.37
123,41.66,5,0,84.5
124,41.67,5,0,84.63
125,41.67,5,0,84.76
126,41.68,5,0,84.89
127,41.69,5,0,85.02
128,41.7,5,0,85.14
129,41.71,5,0,85.27
130,41.71,5,0,85.39
131,41.72,5,0,85.52
132,41.73,5,0,85.64
133,41.74,5,0,85.76
134,41.74,5,0,85.88
135,41.75,5,0,86
136,41.76,5,0,86.12
137,41.77,5,0,86.24
138,41.77,5,0,86.36
139,41.78,5,0,86.47
140,41.79,5,0,86.59
141,41.8,5,0,86.7
142,41.8,5,0,86.82
143,41.81,5,0,86.93
144,41.82,5,0,87.04
145,41.82,5,0,87.15
146,41.83,5,0,87.26
147,41.84,5,0,87.37
148,41.84,5,0,87.48
149,41.85,5,0,87.59
150,41.86,5,0,87.69
151,41.86,5,0,87.8
152,41.87,5,0,87.9
153,41.88,5,0,88.01
154,41.88,5,0,88.11
155,41.89,5,0,88.21
156,41.9,5,0,88.32
157,41.9,5,0,88.42
158,41.91,5,0,88.52
159,41.92,5,0,88.62
160,41.92,5,0,88.72
161,41.93,5,0,88.82
162,41.93,5,0,88.91
163,41.94,5,0,89.01
164,41.95,5,0,89.11
165,41.95,5,0,89.2
166,41.96,5,0,89.3
167,41.96,5,0,89.39
168,41.97,5,0,89.49
169,41.98,5,0,89.58
170,41.98,5,0,89.67
171,41.99,5,0,89.76
172,41.99,5,0,89.85
173,42,5,0,89.94
174,42,5,0,90.03
175,42.01,5,0,90.12
176,42.01,5,0,90.21
177,42.02,5,0,90.3
178,42.03,5,0,90.39
179,42.03,5,0,90.47
180,42.04,5,0,90.56
1,37.85,5,0,37.75
2,38.17,5,0,38.5
3,38.4,5,0,39.26
4,38.57,5,0,40.03
5,38.72,5,0,40.8
6,38.85,5,0,41.58
7,38.96,5,0,42.36
8,39.06,5,0,43.14
9,39.15,5,0,43.91
10,39.23,5,0,44.68
11,39.31,5,0,45.44
12,39.38,5,0,46.19
13,39.45,5,0,46.93
14,39.51,5,0,47.66
15,39.57,5,0,48.38
16,39.63,5,0,49.09
17,39.68,5,0,49.78
18,39.74,5,0,50.46
19,39.79,5,0,51.13
20,39.83,5,0,51.79
21,39.88,5,0,52.43
22,39.92,5,0,53.07
23,39.96,5,0,53.69
24,40,5,0,54.3
25,40.04,5,0,54.9
26,40.08,5,0,55.49
27,40.11,5,0,56.06
28,40.15,5,0,56.63
29,40.18,5,0,57.19
30,40.22,5,0,57.74
31,40.25,5,0,58.28
32,40.28,5,0,58.81
33,40.31,5,0,59.33
34,40.34,5,0,59.84
35,40.37,5,0,60.34
36,40.4,5,0,60.83
37,40.42,5,0,61.32
38,40.45,5,0,61.8
39,40.48,5,0,62.27
40,40.5,5,0,62.73
41,40.53,5,0,63.19
42,40.55,5,0,63.64
43,40.58,5,0,64.08
44,40.6,5,0,64.52
45,40.62,5,0,64.94
46,40.64,5,0,65.37
47,40.67,5,0,65.78
48,40.69,5,0,66.19
49,40.71,5,0,66.6
50,40.73,5,0,67
51,40.75,5,0,67.39
52,40.77,5,0,67.78
53,40.79,5,0,68.16
54,40.81,5,0,68.54
55,40.83,5,0,68.91
56,40.85,5,0,69.28
57,40.86,5,0,69.64
58,40.88,5,0,70
59,40.9,5,0,70.35
60,40.92,5,0,70.7
61,40.93,5,0,71.04
62,40.95,5,0,71.38
63,40.97,5,0,71.72
64,40.98,5,0,72.05
65,41,5,0,72.38
66,41.01,5,0,72.7
67,41.03,5,0,73.02
68,41.05,5,0,73.33
69,41.06,5,0,73.65
70,41.08,5,0,73.95
71,41.09,5,0,74.26
72,41.11,5,0,74.56
73,41.12,5,0,74.86
74,41.13,5,0,75.15
75,41.15,5,0,75.44
76,41.16,5,0,75.73
77,41.17,5,0,76.01
78,41.19,5,0,76.3
79,41.2,5,0,76.58
80,41.21,5,0,76.85
81,41.23,5,0,77.12
82,41.24,5,0,77.39
83,41.25,5,0,77.66
84,41.27,5,0,77.92
85,41.28,5,0,78.19
86,41.29,5,0,78.44
87,41.3,5,0,78.7
88,41.31,5,0,78.95
89,41.33,5,0,79.2
90,41.34,5,0,79.45
91,41.35,5,0,79.7
92,41.36,5,0,79.94
93,41.37,5,0,80.18
94,41.38,5,0,80.42
95,41.39,5,0,80.66
96,41.4,5,0,80.89
97,41.41,5,0,81.13
98,41.43,5,0,81.36
99,41.44,5,0,81.58
100,41.45,5,0,81.81
101,41.46,5,0,82.03
102,41.47,5,0,82.25
103,41.48,5,0,82.47
104,41.49,5,0,82.69
105,41.5,5,0,82.91
106,41.51,5,0,83.12
107,41.52,5,0,83.33
108,41.53,5,0,83.54
109,41.53,5,0,83.75
110,41.54,5,0,83.96
111,41.55,5,0,84.16
112,41.56,5,0,84.36
113,41.57,5,0,84.56
114,41.58,5,0,84.76
115,41.59,5,0,84.96
116,41.6,5,0,85.16
117,41.61,5,0,85.35
118,41.62,5,0,85.54
119,41.62,5,0,85.74
120,41.63,5,0,85.92
121,41.64,5,0,86.11
122,41.65,5,0,86.3
123,41.66,5,0,86.48
124,41.67,5,0,86.67
125,41.67,5,0,86.85
126,41.68,5,0,87.03
127,41.69,5,0,87.21
128,41.7,5,0,87.39
129,41.71,5,0,87.56
130,41.71,5,0,87.74
131,41.72,5,0,87.91
132,41.73,5,0,88.08
133,41.74,5,0,88.25
134,41.74,5,0,88.42
135,41.75,5,0,88.59
136,41.76,5,0,88.76
137,41.77,5,0,88.92
138,41.77,5,0,89.09
139,41.78,5,0,89.25
140,41.79,5,0,89.41
141,41.8,5,0,89.57
142,41.8,5,0,89.73
143,41.81,5,0,89.89
144,41.82,5,0,90.05
145,41.82,5,0,90.21
146,41.83,5,0,90.36
147,41.84,5,0,90.51
148,41.84,5,0,90.67
149,41.85,5,0,90.82
150,41.86,5,0,90.97
151,41.86,5,0,91.12
152,41.87,5,0,91.27
153,41.88,5,0,91.42
154,41.88,5,0,91.56
155,41.89,5,0,91.71
156,41.9,5,0,91.85
157,41.9,5,0,91.99
158,41.91,5,0,92.14
159,41.92,5,0,92.28
160,41.92,5,0,92.42
161,41.93,5,0,92.56
162,41.93,5,0,92.7
163,41.94,5,0,92.83
164,41.95,5,0,92.97
165,41.95,5,0,93.11
166,41.96,5,0,93.24
167,41.96,5,0,93.38
168,41.97,5,0,93.51
169,41.98,5,0,93.64
170,41.98,5,0,93.77
171,41.99,5,0,93.9
172,41.99,5,0,94.03
173,42,5,0,94.16
174,42,5,0,94.29
175,42.01,5,0,94.42
176,42.01,5,0,94.54
177,42.02,5,0,94.67
178,42.03,5,0,94.79
179,42.03,5,0,94.92
180,42.04,5,0,95.04
1,37.85,5,0,38.35
2,38.17,5,0,39.72
3,38.4,5,0,41.08
4,38.57,5,0,42.39
5,38.72,5,0,43.65
6,38.85,5,0,44.85
7,38.96,5,0,45.99
8,39.06,5,0,47.07
9,39.15,5,0,48.09
10,39.23,5,0,49.07
11,39.31,5,0,50
12,39.38,5,0,50.88
13,39.45,5,0,51.73
14,39.51,5,0,52.54
15,39.57,5,0,53.32
16,39.63,5,0,54.07
17,39.68,5,0,54.79
18,39.74,5,0,55.48
19,39.79,5,0,56.15
20,39.83,5,0,56.8
21,39.88,5,0,57.42
22,39.92,5,0,58.03
23,39.96,5,0,58.61
24,40,5,0,59.18
25,40.04,5,0,59.73
26,40.08,5,0,60.27
27,40.11,5,0,60.79
28,40.15,5,0,61.3
29,40.18,5,0,61.79
30,40.22,5,0,62.27
31,40.25,5,0,62.74
32,40.28,5,0,63.2
33,40.31,5,0,63.64
34,40.34,5,0,64.08
35,40.37,5,0,64.5
36,40.4,5,0,64.92
37,40.42,5,0,65.33
38,40.45,5,0,65.73
39,40.48,5,0,66.12
40,40.5,5,0,66.5
41,40.53,5,0,66.87
42,40.55,5,0,67.24
43,40.58,5,0,67.6
44,40.6,5,0,67.95
45,40.62,5,0,68.3
46,40.64,5,0,68.64
47,40.67,5,0,68.97
48,40.69,5,0,69.3
49,40.71,5,0,69.62
50,40.73,5,0,69.93
51,40.75,5,0,70.24
52,40.77,5,0,70.55
53,40.79,5,0,70.85
54,40.81,5,0,71.14
55,40.83,5,0,71.43
56,40.85,5,0,71.72
57,40.86,5,0,72
58,40.88,5,0,72.28
59,40.9,5,0,72.55
60,40.92,5,0,72.82
61,40.93,5,0,73.08
62,40.95,5,0,73.35
63,40.97,5,0,73.6
64,40.98,5,0,73.86
65,41,5,0,74.1
66,41.01,5,0,74.35
67,41.03,5,0,74.59
68,41.05,5,0,74.83
69,41.06,5,0,75.07
70,41.08,5,0,75.3
71,41.09,5,0,75.53
72,41.11,5,0,75.76
73,41.12,5,0,75.98
74,41.13,5,0,76.2
75,41.15,5,0,76.42
76,41.16,5,0,76.64
77,41.17,5,0,76.85
78,41.19,5,0,77.06
79,41.2,5,0,77.27
80,41.21,5,0,77.47
81,41.23,5,0,77.68
82,41.24,5,0,77.88
83,41.25,5,0,78.07
84,41.27,5,0,78.27
85,41.28,5,0,78.46
86,41.29,5,0,78.65
87,41.3,5,0,78.84
88,41.31,5,0,79.03
89,41.33,5,0,79.21
90,41.34,5,0,79.4
91,41.35,5,0,79.58
92,41.36,5,0,79.76
93,41.37,5,0,79.93
94,41.38,5,0,80.11
95,41.39,5,0,80.28
96,41.4,5,0,80.45
97,41.41,5,0,80.62
98,41.43,5,0,80.79
99,41.44,5,0,80.96
100,41.45,5,0,81.12
101,41.46,5,0,81.28
102,41.47,5,0,81.45
103,41.48,5,0,81.6
104,41.49,5,0,81.76
105,41.5,5,0,81.92
106,41.51,5,0,82.07
107,41.52,5,0,82.23
108,41.53,5,0,82.38
109,41.53,5,0,82.53
110,41.54,5,0,82.68
111,41.55,5,0,82.83
112,41.56,5,0,82.97
113,41.57,5,0,83.12
114,41.58,5,0,83.26
115,41.59,5,0,83.4
116,41.6,5,0,83.55
117,41.61,5,0,83.68
118,41.62,5,0,83.82
119,41.62,5,0,83.96
120,41.63,5,0,84.1
121,41.64,5,0,84.23
122,41.65,5,0,84.37
123,41.66,5,0,84.5
124,41.67,5,0,84.63
125,41.67,5,0,84.76
126,41.68,5,0,84.89
127,41.69,5,0,85.02
128,41.7,5,0,85.14
129,41.71,5,0,85.27
130,41.71,5,0,85.39
131,41.72,5,0,85.52
132,41.73,5,0,85.64
133,41.74,5,0,85.76
134,41.74,5,0,85.88
135,41.75,5,0,86
136,41.76,5,0,86.12
137,41.77,5,0,86.24
138,41.77,5,0,86.36
139,41.78,5,0,86.47
140,41.79,5,0,86.59
141,41.8,5,0,86.7
142,41.8,5,0,86.82
143,41.81,5,0,86.93
144,41.82,5,0,87.04
145,41.82,5,0,87.15
146,41.83,5,0,87.26
147,41.84,5,0,87.37
148,41.84,5,0,87.48
149,41.85,5,0,87.59
150,41.86,5,0,87.69
151,41.86,5,0,87.8
152,41.87,5,0,87.9
153,41.88,5,0,88.01
154,41.88,5,0,88.11
155,41.89,5,0,88.21
156,41.9,5,0,88.32
157,41.9,5,0,88.42
158,41.91,5,0,88.52
159,41.92,5,0,88.62
160,41.92,5,0,88.72
161,41.93,5,0,88.82
162,41.93,5,0,88.91
163,41.94,5,0,89.01
164,41.95,5,0,89.11
165,41.95,5,0,89.2
166,41.96,5,0,89.3
167,41.96,5,0,89.39
168,41.97,5,0,89.49
169,41.98,5,0,89.58
170,41.98,5,0,89.67
171,41.99,5,0,89.76
172,41.99,5,0,89.85
173,42,5,0,89.94
174,42,5,0,90.03
175,42.01,5,0,90.12
176,42.01,5,0,90.21
177,42.02,5,0,90.3
178,42.03,5,0,90.39
179,42.03,5,0,90.47
180,42.04,5,0,90.56
1,37.85,5,0,37.73
2,38.17,5,0,38.46
3,38.4,5,0,39.2
4,38.57,5,0,39.95
5,38.72,5,0,40.7
6,38.85,5,0,41.46
7,38.96,5,0,42.22
8,39.06,5,0,42.98
9,39.15,5,0,43.73
10,39.23,5,0,44.48
11,39.31,5,0,45.23
12,39.38,5,0,45.96
13,39.45,5,0,46.69
14,39.51,5,0,47.4
15,39.57,5,0,48.11
16,39.63,5,0,48.8
17,39.68,5,0,49.49
18,39.74,5,0,50.16
19,39.79,5,0,50.82
20,39.83,5,0,51.47
21,39.88,5,0,52.1
22,39.92,5,0,52.73
23,39.96,5,0,53.34
24,40,5,0,53.95
25,40.04,5,0,54.54
26,40.08,5,0,55.13
27,40.11,5,0,55.7
28,40.15,5,0,56.26
29,40.18,5,0,56.81
30,40.22,5,0,57.36
31,40.25,5,0,57.89
32,40.28,5,0,58.42
33,40.31,5,0,58.93
34,40.34,5,0,59.44
35,40.37,5,0,59.94
36,40.4,5,0,60.43
37,40.42,5,0,60.92
38,40.45,5,0,61.39
39,40.48,5,0,61.86
40,40.5,5,0,62.32
41,40.53,5,0,62.78
42,40.55,5,0,63.23
43,40.58,5,0,63.67
44,40.6,5,0,64.1
45,40.62,5,0,64.53
46,40.64,5,0,64.95
47,40.67,5,0,65.37
48,40.69,5,0,65.78
49,40.71,5,0,66.18
50,40.73,5,0,66.58
51,40.75,5,0,66.97
52,40.77,5,0,67.36
53,40.79,5,0,67.74
54,40.81,5,0,68.12
55,40.83,5,0,68.49
56,40.85,5,0,68.86
57,40.86,5,0,69.22
58,40.88,5,0,69.57
59,40.9,5,0,69.93
60,40.92,5,0,70.28
61,40.93,5,0,70.62
62,40.95,5,0,70.96
63,40.97,5,0,71.3
64,40.98,5,0,71.63
65,41,5,0,71.95
66,41.01,5,0,72.28
67,41.03,5,0,72.6
68,41.05,5,0,72.91
69,41.06,5,0,73.23
70,41.08,5,0,73.53
71,41.09,5,0,73.84
72,41.11,5,0,74.14
73,41.12,5,0,74.44
74,41.13,5,0,74.73
75,41.15,5,0,75.03
76,41.16,5,0,75.32
77,41.17,5,0,75.6
78,41.19,5,0,75.88
79,41.2,5,0,76.16
80,41.21,5,0,76.44
81,41.23,5,0,76.71
82,41.24,5,0,76.98
83,41.25,5,0,77.25
84,41.27,5,0,77.51
85,41.28,5,0,77.78
86,41.29,5,0,78.04
87,41.3,5,0,78.29
88,41.31,5,0,78.55
89,41.33,5,0,78.8
90,41.34,5,0,79.05
91,41.35,5,0,79.3
92,41.36,5,0,79.54
93,41.37,5,0,79.78
94,41.38,5,0,80.02
95,41.39,5,0,80.26
96,41.4,5,0,80.49
97,41.41,5,0,80.73
98,41.43,5,0,80.96
99,41.44,5,0,81.19
100,41.45,5,0,81.41
101,41.46,5,0,81.64
102,41.47,5,0,81.86
103,41.48,5,0,82.08
104,41.49,5,0,82.3
105,41.5,5,0,82.52
106,41.51,5,0,82.73
107,41.52,5,0,82.94
108,41.53,5,0,83.15
109,41.53,5,0,83.36
110,41.54,5,0,83.57
111,41.55,5,0,83.78
112,41.56,5,0,83.98
113,41.57,5,0,84.18
114,41.58,5,0,84.38
115,41.59,5,0,84.58
116,41.6,5,0,84.78
117,41.61,5,0,84.97
118,41.62,5,0,85.17
119,41.62,5,0,85.36
120,41.63,5,0,85.55
121,41.64,5,0,85.74
122,41.65,5,0,85.92
123,41.66,5,0,86.11
124,41.67,5,0,86.29
125,41.67,5,0,86.48
126,41.68,5,0,86.66
127,41.69,5,0,86.84
128,41.7,5,0,87.02
129,41.71,5,0,87.19
130,41.71,5,0,87.37
131,41.72,5,0,87.54
132,41.73,5,0,87.72
133,41.74,5,0,87.89
134,41.74,5,0,88.06
135,41.75,5,0,88.23
136,41.76,5,0,88.4
137,41.77,5,0,88.56
138,41.77,5,0,88.73
139,41.78,5,0,88.89
140,41.79,5,0,89.06
141,41.8,5,0,89.22
142,41.8,5,0,89.38
143,41.81,5,0,89.54
144,41.82,5,0,89.7
145,41.82,5,0,89.85
146,41.83,5,0,90.01
147,41.84,5,0,90.16
148,41.84,5,0,90.32
149,41.85,5,0,90.47
150,41.86,5,0,90.62
151,41.86,5,0,90.77
152,41.87,5,0,90.92
153,41.88,5,0,91.07
154,41.88,5,0,91.22
155,41.89,5,0,91.36
156,41.9,5,0,91.51
157,41.9,5,0,91.65
158,41.91,5,0,91.8
159,41.92,5,0,91.94
160,41.92,5,0,92.08
161,41.93,5,0,92.22
162,41.93,5,0,92.36
163,41.94,5,0,92.5
164,41.95,5,0,92.64
165,41.95,5,0,92.77
166,41.96,5,0,92.91
167,41.96,5,0,93.04
168,41.97,5,0,93.18
169,41.98,5,0,93.31
170,41.98,5,0,93.44
171,41.99,5,0,93.57
172,41.99,5,0,93.7
173,42,5,0,93.83
174,42,5,0,93.96
175,42.01,5,0,94.09
176,42.01,5,0,94.22
177,42.02,5,0,94.34
178,42.03,5,0,94.47
179,42.03,5,0,94.59
180,42.04,5,0,94.72
1,38.47,5,1,38.52
2,38.95,5,1,40.08
3,39.27,5,1,41.64
4,39.51,5,1,43.18
5,39.71,5,1,44.67
6,39.88,5,1,46.09
7,40.02,5,1,47.45
8,40.15,5,1,48.74
9,40.26,5,1,49.96
10,40.37,5,1,51.12
11,40.46,5,1,52.23
12,40.55,5,1,53.29
13,40.63,5,1,54.29
14,40.71,5,1,55.26
15,40.78,5,1,56.18
16,40.85,5,1,57.06
17,40.91,5,1,57.91
18,40.97,5,1,58.73
19,41.03,5,1,59.51
20,41.08,5,1,60.27
21,41.13,5,1,61
22,41.18,5,1,61.71
23,41.23,5,1,62.39
24,41.28,5,1,63.06
25,41.32,5,1,63.7
26,41.36,5,1,64.32
27,41.4,5,1,64.92
28,41.44,5,1,65.51
29,41.48,5,1,66.08
30,41.52,5,1,66.63
31,41.56,5,1,67.17
32,41.59,5,1,67.7
33,41.62,5,1,68.21
34,41.66,5,1,68.71
35,41.69,5,1,69.2
36,41.72,5,1,69.68
37,41.75,5,1,70.15
38,41.78,5,1,70.6
39,41.81,5,1,71.05
40,41.84,5,1,71.48
41,41.86,5,1,71.91
42,41.89,5,1,72.32
43,41.92,5,1,72.73
44,41.94,5,1,73.13
45,41.97,5,1,73.53
46,41.99,5,1,73.91
47,42.01,5,1,74.29
48,42.04,5,1,74.66
49,42.06,5,1,75.02
50,42.08,5,1,75.38
51,42.1,5,1,75.73
52,42.13,5,1,76.07
53,42.15,5,1,76.41
54,42.17,5,1,76.74
55,42.19,5,1,77.07
56,42.21,5,1,77.39
57,42.23,5,1,77.71
58,42.25,5,1,78.02
59,42.27,5,1,78.32
60,42.28,5,1,78.62
61,42.3,5,1,78.92
62,42.32,5,1,79.21
63,42.34,5,1,79.5
64,42.36,5,1,79.78
65,42.37,5,1,80.06
66,42.39,5,1,80.34
67,42.41,5,1,80.61
68,42.42,5,1,80.88
69,42.44,5,1,81.14
70,42.45,5,1,81.4
71,42.47,5,1,81.65
72,42.48,5,1,81.91
73,42.5,5,1,82.16
74,42.52,5,1,82.4
75,42.53,5,1,82.64
76,42.54,5,1,82.88
77,42.56,5,1,83.12
78,42.57,5,1,83.35
79,42.59,5,1,83.58
80,42.6,5,1,83.81
81,42.61,5,1,84.04
82,42.63,5,1,84.26
83,42.64,5,1,84.48
84,42.65,5,1,84.69
85,42.67,5,1,84.91
86,42.68,5,1,85.12
87,42.69,5,1,85.33
88,42.7,5,1,85.53
89,42.72,5,1,85.74
90,42.73,5,1,85.94
91,42.74,5,1,86.14
92,42.75,5,1,86.34
93,42.76,5,1,86.53
94,42.78,5,1,86.73
95,42.79,5,1,86.92
96,42.8,5,1,87.11
97,42.81,5,1,87.29
98,42.82,5,1,87.48
99,42.83,5,1,87.66
100,42.84,5,1,87.84
101,42.85,5,1,88.02
102,42.86,5,1,88.2
103,42.87,5,1,88.37
104,42.88,5,1,88.55
105,42.9,5,1,88.72
106,42.91,5,1,88.89
107,42.92,5,1,89.06
108,42.93,5,1,89.22
109,42.94,5,1,89.39
110,42.94,5,1,89.55
111,42.95,5,1,89.71
112,42.96,5,1,89.87
113,42.97,5,1,90.03
114,42.98,5,1,90.19
115,42.99,5,1,90.35
116,43,5,1,90.5
117,43.01,5,1,90.65
118,43.02,5,1,90.81
119,43.03,5,1,90.96
120,43.04,5,1,91.1
121,43.05,5,1,91.25
122,43.05,5,1,91.4
123,43.06,5,1,91.54
124,43.07,5,1,91.69
125,43.08,5,1,91.83
126,43.09,5,1,91.97
127,43.1,5,1,92.11
128,43.1,5,1,92.25
129,43.11,5,1,92.39
130,43.12,5,1,92.52
131,43.13,5,1,92.66
132,43.14,5,1,92.79
133,43.14,5,1,92.92
134,43.15,5,1,93.06
135,43.16,5,1,93.19
136,43.17,5,1,93.32
137,43.18,5,1,93.44
138,43.18,5,1,93.57
139,43.19,5,1,93.7
140,43.2,5,1,93.82
141,43.21,5,1,93.95
142,43.21,5,1,94.07
143,43.22,5,1,94.19
144,43.23,5,1,94.32
145,43.23,5,1,94.44
146,43.24,5,1,94.56
147,43.25,5,1,94.67
148,43.26,5,1,94.79
149,43.26,5,1,94.91
150,43.27,5,1,95.02
151,43.28,5,1,95.14
152,43.28,5,1,95.25
153,43.29,5,1,95.37
154,43.3,5,1,95.48
155,43.3,5,1,95.59
156,43.31,5,1,95.7
157,43.32,5,1,95.81
158,43.32,5,1,95.92
159,43.33,5,1,96.03
160,43.33,5,1,96.14
161,43.34,5,1,96.24
162,43.35,5,1,96.35
163,43.35,5,1,96.45
164,43.36,5,1,96.56
165,43.37,5,1,96.66
166,43.37,5,1,96.77
167,43.38,5,1,96.87
168,43.38,5,1,96.97
169,43.39,5,1,97.07
170,43.39,5,1,97.17
171,43.4,5,1,97.27
172,43.41,5,1,97.37
173,43.41,5,1,97.47
174,43.42,5,1,97.56
175,43.42,5,1,97.66
176,43.43,5,1,97.76
177,43.43,5,1,97.85
178,43.44,5,1,97.94
179,43.45,5,1,98.03
180,43.45,5,1,98.1
1,38.47,5,1,37.74
2,38.95,5,1,38.49
3,39.27,5,1,39.25
4,39.51,5,1,40.01
5,39.71,5,1,40.79
6,39.88,5,1,41.57
7,40.02,5,1,42.36
8,40.15,5,1,43.15
9,40.26,5,1,43.93
10,40.37,5,1,44.71
11,40.46,5,1,45.49
12,40.55,5,1,46.26
13,40.63,5,1,47.02
14,40.71,5,1,47.77
15,40.78,5,1,48.51
16,40.85,5,1,49.23
17,40.91,5,1,49.95
18,40.97,5,1,50.65
19,41.03,5,1,51.34
20,41.08,5,1,52.02
21,41.13,5,1,52.69
22,41.18,5,1,53.35
23,41.23,5,1,53.99
24,41.28,5,1,54.63
25,41.32,5,1,55.25
26,41.36,5,1,55.86
27,41.4,5,1,56.46
28,41.44,5,1,57.05
29,41.48,5,1,57.63
30,41.52,5,1,58.2
31,41.56,5,1,58.75
32,41.59,5,1,59.3
33,41.62,5,1,59.84
34,41.66,5,1,60.38
35,41.69,5,1,60.9
36,41.72,5,1,61.41
37,41.75,5,1,61.92
38,41.78,5,1,62.41
39,41.81,5,1,62.9
40,41.84,5,1,63.38
41,41.86,5,1,63.86
42,41.89,5,1,64.32
43,41.92,5,1,64.78
44,41.94,5,1,65.24
45,41.97,5,1,65.68
46,41.99,5,1,66.12
47,42.01,5,1,66.55
48,42.04,5,1,66.98
49,42.06,5,1,67.4
50,42.08,5,1,67.81
51,42.1,5,1,68.22
52,42.13,5,1,68.62
53,42.15,5,1,69.02
54,42.17,5,1,69.41
55,42.19,5,1,69.8
56,42.21,5,1,70.18
57,42.23,5,1,70.55
