t,Surface,vessel,distance,input,POI
57,41.37,7,0,60,80.93
58,41.39,7,0,60,81.38
59,41.41,7,0,60,81.82
60,41.43,7,0,60,82.26
61,41.46,7,0,60,82.69
62,41.48,7,0,60,83.11
63,41.50,7,0,60,83.53
64,41.52,7,0,60,83.94
65,41.53,7,0,60,84.35
66,41.55,7,0,60,84.75
67,41.57,7,0,60,85.15
68,41.59,7,0,60,85.54
69,41.61,7,0,60,85.93
70,41.63,7,0,60,86.31
71,41.65,7,0,60,86.69
72,41.66,7,0,60,87.06
73,41.68,7,0,60,87.43
74,41.70,7,0,60,87.80
75,41.71,7,0,60,88.16
76,41.73,7,0,60,88.51
77,41.75,7,0,60,88.87
78,41.76,7,0,60,89.22
79,41.78,7,0,60,89.56
80,41.80,7,0,60,89.90
81,41.81,7,0,60,90.24
82,41.83,7,0,60,90.57
83,41.84,7,0,60,90.90
84,41.86,7,0,60,91.23
85,41.87,7,0,60,91.55
86,41.89,7,0,60,91.87
87,41.90,7,0,60,92.19
88,41.92,7,0,60,92.50
89,41.93,7,0,60,92.81
90,41.94,7,0,60,93.11
91,41.96,7,0,60,93.42
92,41.97,7,0,60,93.72
93,41.99,7,0,60,94.02
94,42.00,7,0,60,94.31
95,42.01,7,0,60,94.60
96,42.03,7,0,60,94.89
97,42.04,7,0,60,95.17
98,42.05,7,0,60,95.46
99,42.06,7,0,60,95.74
100,42.08,7,0,60,96.01
101,42.09,7,0,60,96.29
102,42.10,7,0,60,96.56
103,42.11,7,0,60,96.83
104,42.13,7,0,60,97.10
105,42.14,7,0,60,97.36
106,42.15,7,0,60,97.62
107,42.16,7,0,60,97.88
108,42.17,7,0,60,98.14
109,42.19,7,0,60,98.40
110,42.20,7,0,60,98.65
111,42.21,7,0,60,98.90
112,42.22,7,0,60,99.15
113,42.23,7,0,60,99.39
114,42.24,7,0,60,99.64
115,42.25,7,0,60,99.88
116,42.26,7,0,60,100.00
117,42.27,7,0,60,100.00
118,42.28,7,0,60,100.00
119,42.29,7,0,60,100.00
120,42.30,7,0,60,100.00
121,42.31,7,0,60,100.00
122,42.32,7,0,60,100.00
123,42.33,7,0,60,100.00
124,42.34,7,0,60,100.00
125,42.35,7,0,60,100.00
126,42.35,7,0,60,100.00
127,42.36,7,0,60,100.00
128,42.37,7,0,60,100.00
129,42.37,7,0,60,100.00
130,42.38,7,0,60,100.00
131,42.38,7,0,60,100.00
132,42.39,7,0,60,100.00
133,42.39,7,0,60,100.00
134,42.39,7,0,60,100.00
135,42.40,7,0,60,100.00
136,42.40,7,0,60,100.00
137,42.40,7,0,60,100.00
138,42.40,7,0,60,100.00
139,42.41,7,0,60,100.00
140,42.41,7,0,60,100.00
141,42.41,7,0,60,100.00
142,42.41,7,0,60,100.00
143,42.42,7,0,60,100.00
144,42.42,7,0,60,100.00
145,42.42,7,0,60,100.00
146,42.42,7,0,60,100.00
147,42.42,7,0,60,100.00
148,42.42,7,0,60,100.00
149,42.42,7,0,60,100.00
150,42.42,7,0,60,100.00
151,42.42,7,0,60,100.00
152,42.43,7,0,60,100.00
153,42.43,7,0,60,100.00
154,42.43,7,0,60,100.00
155,42.43,7,0,60,100.00
156,42.43,7,0,60,100.00
157,42.43,7,0,60,100.00
158,42.43,7,0,60,100.00
159,42.43,7,0,60,100.00
160,42.43,7,0,60,100.00
161,42.43,7,0,60,100.00
162,42.43,7,0,60,100.00
163,42.43,7,0,60,100.00
164,42.43,7,0,60,100.00
165,42.43,7,0,60,100.00
166,42.43,7,0,60,100.00
167,42.43,7,0,60,100.00
168,42.43,7,0,60,100.00
169,42.44,7,0,60,100.00
170,42.44,7,0,60,100.00
171,42.44,7,0,60,100.00
172,42.44,7,0,60,100.00
173,42.44,7,0,60,100.00
174,42.44,7,0,60,100.00
175,42.44,7,0,60,100.00
176,42.44,7,0,60,100.00
177,42.44,7,0,60,100.00
178,42.44,7,0,60,100.00
179,42.44,7,0,60,100.00
180,42.44,7,0,60,100.00
1,37.76,7,1,60,38.02
2,38.07,7,1,60,39.05
3,38.30,7,1,60,40.09
4,38.48,7,1,60,41.13
5,38.63,7,1,60,42.18
6,38.76,7,1,60,43.22
7,38.88,7,1,60,44.26
8,38.98,7,1,60,45.28
9,39.08,7,1,60,46.29
10,39.17,7,1,60,47.28
11,39.25,7,1,60,48.26
12,39.33,7,1,60,49.21
13,39.41,7,1,60,50.14
14,39.47,7,1,60,51.06
15,39.54,7,1,60,51.95
16,39.60,7,1,60,52.83
17,39.66,7,1,60,53.68
18,39.72,7,1,60,54.52
19,39.77,7,1,60,55.33
20,39.82,7,1,60,56.13
21,39.87,7,1,60,56.91
22,39.92,7,1,60,57.67
23,39.96,7,1,60,58.42
24,40.01,7,1,60,59.15
25,40.05,7,1,60,59.86
26,40.09,7,1,60,60.56
27,40.13,7,1,60,61.24
28,40.17,7,1,60,61.91
29,40.20,7,1,60,62.57
30,40.24,7,1,60,63.21
31,40.27,7,1,60,63.84
32,40.31,7,1,60,64.45
33,40.34,7,1,60,65.06
34,40.37,7,1,60,65.65
35,40.41,7,1,60,66.24
36,40.44,7,1,60,66.81
37,40.47,7,1,60,67.37
38,40.49,7,1,60,67.92
39,40.52,7,1,60,68.46
40,40.55,7,1,60,68.99
41,40.58,7,1,60,69.51
42,40.60,7,1,60,70.03
43,40.63,7,1,60,70.53
44,40.66,7,1,60,71.03
45,40.68,7,1,60,71.52
46,40.71,7,1,60,72.00
47,40.73,7,1,60,72.47
48,40.75,7,1,60,72.93
49,40.78,7,1,60,73.39
50,40.80,7,1,60,73.84
51,40.82,7,1,60,74.28
52,40.84,7,1,60,74.72
53,40.86,7,1,60,75.15
54,40.88,7,1,60,75.58
55,40.90,7,1,60,75.99
56,40.92,7,1,60,76.40
57,40.94,7,1,60,76.81
58,40.96,7,1,60,77.21
59,40.98,7,1,60,77.60
60,41.00,7,1,60,77.99
61,41.02,7,1,60,78.38
62,41.04,7,1,60,78.76
63,41.06,7,1,60,79.13
64,41.07,7,1,60,79.50
65,41.09,7,1,60,79.86
66,41.11,7,1,60,80.22
67,41.13,7,1,60,80.57
68,41.14,7,1,60,80.92
69,41.16,7,1,60,81.27
70,41.18,7,1,60,81.61
71,41.19,7,1,60,81.95
72,41.21,7,1,60,82.28
73,41.22,7,1,60,82.61
74,41.24,7,1,60,82.93
75,41.25,7,1,60,83.25
76,41.27,7,1,60,83.57
77,41.28,7,1,60,83.88
78,41.30,7,1,60,84.19
79,41.31,7,1,60,84.50
80,41.33,7,1,60,84.80
81,41.34,7,1,60,85.10
82,41.35,7,1,60,85.40
83,41.37,7,1,60,85.69
84,41.38,7,1,60,85.98
85,41.39,7,1,60,86.26
86,41.41,7,1,60,86.55
87,41.42,7,1,60,86.83
88,41.43,7,1,60,87.10
89,41.44,7,1,60,87.38
90,41.46,7,1,60,87.65
91,41.47,7,1,60,87.92
92,41.48,7,1,60,88.18
93,41.49,7,1,60,88.45
94,41.51,7,1,60,88.71
95,41.52,7,1,60,88.96
96,41.53,7,1,60,89.22
97,41.54,7,1,60,89.47
98,41.55,7,1,60,89.72
99,41.56,7,1,60,89.97
100,41.57,7,1,60,90.21
101,41.59,7,1,60,90.46
102,41.60,7,1,60,90.70
103,41.61,7,1,60,90.94
104,41.62,7,1,60,91.17
105,41.63,7,1,60,91.41
106,41.64,7,1,60,91.64
107,41.65,7,1,60,91.87
108,41.66,7,1,60,92.09
109,41.67,7,1,60,92.32
110,41.68,7,1,60,92.54
111,41.69,7,1,60,92.76
112,41.70,7,1,60,92.98
113,41.71,7,1,60,93.20
114,41.72,7,1,60,93.41
115,41.73,7,1,60,93.63
116,41.74,7,1,60,93.84
117,41.75,7,1,60,94.04
118,41.76,7,1,60,94.25
119,41.77,7,1,60,94.45
120,41.78,7,1,60,94.65
121,41.78,7,1,60,94.85
122,41.79,7,1,60,95.04
123,41.80,7,1,60,95.23
124,41.81,7,1,60,95.42
125,41.82,7,1,60,95.60
126,41.83,7,1,60,95.78
127,41.84,7,1,60,95.95
128,41.84,7,1,60,96.12
129,41.85,7,1,60,96.28
130,41.86,7,1,60,96.44
131,41.87,7,1,60,96.59
132,41.87,7,1,60,96.74
133,41.88,7,1,60,96.88
134,41.89,7,1,60,97.02
135,41.89,7,1,60,97.16
136,41.90,7,1,60,97.29
137,41.90,7,1,60,97.42
138,41.91,7,1,60,97.54
139,41.92,7,1,60,97.66
140,41.92,7,1,60,97.78
141,41.93,7,1,60,97.89
142,41.93,7,1,60,97.99
143,41.94,7,1,60,98.09
144,41.94,7,1,60,98.19
145,41.95,7,1,60,98.28
146,41.95,7,1,60,98.37
147,41.95,7,1,60,98.45
148,41.96,7,1,60,98.54
149,41.96,7,1,60,98.62
150,41.97,7,1,60,98.70
151,41.97,7,1,60,98.77
152,41.97,7,1,60,98.85
153,41.98,7,1,60,98.92
154,41.98,7,1,60,98.99
155,41.98,7,1,60,99.06
156,41.99,7,1,60,99.12
157,41.99,7,1,60,99.17
158,41.99,7,1,60,99.22
159,42.00,7,1,60,99.26
160,42.00,7,1,60,99.30
161,42.00,7,1,60,99.35
162,42.01,7,1,60,99.39
163,42.01,7,1,60,99.42
164,42.01,7,1,60,99.46
165,42.01,7,1,60,99.50
166,42.02,7,1,60,99.53
167,42.02,7,1,60,99.57
168,42.02,7,1,60,99.60
169,42.02,7,1,60,99.63
170,42.03,7,1,60,99.67
171,42.03,7,1,60,99.70
172,42.03,7,1,60,99.73
173,42.03,7,1,60,99.76
174,42.03,7,1,60,99.78
175,42.04,7,1,60,99.80
176,42.04,7,1,60,99.82
177,42.04,7,1,60,99.83
178,42.04,7,1,60,99.85
179,42.04,7,1,60,99.87
180,42.04,7,1,60,99.88
1,38.09,8,0,60,38.58
2,38.59,8,0,60,40.14
3,38.95,8,0,60,41.62
4,39.24,8,0,60,43.01
5,39.49,8,0,60,44.30
6,39.70,8,0,60,45.51
7,39.89,8,0,60,46.63
8,40.07,8,0,60,47.68
9,40.22,8,0,60,48.68
10,40.37,8,0,60,49.61
11,40.50,8,0,60,50.49
12,40.63,8,0,60,51.34
13,40.75,8,0,60,52.14
14,40.86,8,0,60,52.90
15,40.97,8,0,60,53.63
16,41.07,8,0,60,54.33
17,41.16,8,0,60,55.00
18,41.25,8,0,60,55.65
19,41.34,8,0,60,56.27
20,41.43,8,0,60,56.88
21,41.51,8,0,60,57.46
22,41.58,8,0,60,58.02
23,41.66,8,0,60,58.56
24,41.73,8,0,60,59.09
25,41.80,8,0,60,59.60
26,41.87,8,0,60,60.10
27,41.94,8,0,60,60.58
28,42.00,8,0,60,61.05
29,42.06,8,0,60,61.51
30,42.12,8,0,60,61.95
31,42.18,8,0,60,62.39
32,42.24,8,0,60,62.81
33,42.29,8,0,60,63.23
34,42.35,8,0,60,63.63
35,42.40,8,0,60,64.02
36,42.45,8,0,60,64.41
37,42.50,8,0,60,64.79
38,42.55,8,0,60,65.16
39,42.60,8,0,60,65.52
40,42.65,8,0,60,65.87
41,42.69,8,0,60,66.22
42,42.74,8,0,60,66.56
43,42.78,8,0,60,66.89
44,42.82,8,0,60,67.22
45,42.87,8,0,60,67.54
46,42.91,8,0,60,67.85
47,42.95,8,0,60,68.16
48,42.99,8,0,60,68.46
49,43.03,8,0,60,68.76
50,43.07,8,0,60,69.05
51,43.10,8,0,60,69.34
52,43.14,8,0,60,69.63
53,43.18,8,0,60,69.90
54,43.21,8,0,60,70.18
55,43.25,8,0,60,70.45
56,43.28,8,0,60,70.71
57,43.32,8,0,60,70.97
58,43.35,8,0,60,71.23
59,43.38,8,0,60,71.48
60,43.42,8,0,60,71.73
61,43.45,8,0,60,71.98
62,43.48,8,0,60,72.22
63,43.51,8,0,60,72.46
64,43.54,8,0,60,72.69
65,43.57,8,0,60,72.92
66,43.60,8,0,60,73.15
67,43.63,8,0,60,73.38
68,43.66,8,0,60,73.60
69,43.69,8,0,60,73.82
70,43.72,8,0,60,74.03
71,43.74,8,0,60,74.25
72,43.77,8,0,60,74.46
73,43.80,8,0,60,74.66
74,43.82,8,0,60,74.87
75,43.85,8,0,60,75.07
76,43.88,8,0,60,75.27
77,43.90,8,0,60,75.47
78,43.93,8,0,60,75.66
79,43.95,8,0,60,75.86
80,43.98,8,0,60,76.05
81,44.00,8,0,60,76.24
82,44.02,8,0,60,76.42
83,44.05,8,0,60,76.60
84,44.07,8,0,60,76.79
85,44.10,8,0,60,76.97
86,44.12,8,0,60,77.14
87,44.14,8,0,60,77.32
88,44.16,8,0,60,77.49
89,44.18,8,0,60,77.66
90,44.21,8,0,60,77.83
91,44.23,8,0,60,78.00
92,44.25,8,0,60,78.16
93,44.27,8,0,60,78.33
94,44.29,8,0,60,78.49
95,44.31,8,0,60,78.65
96,44.33,8,0,60,78.81
97,44.35,8,0,60,78.97
98,44.37,8,0,60,79.12
99,44.39,8,0,60,79.28
100,44.41,8,0,60,79.43
101,44.43,8,0,60,79.58
102,44.45,8,0,60,79.73
103,44.47,8,0,60,79.88
104,44.49,8,0,60,80.02
105,44.51,8,0,60,80.17
106,44.53,8,0,60,80.31
107,44.54,8,0,60,80.45
108,44.56,8,0,60,80.59
109,44.58,8,0,60,80.73
110,44.60,8,0,60,80.87
111,44.62,8,0,60,81.01
112,44.63,8,0,60,81.14
113,44.65,8,0,60,81.28
114,44.67,8,0,60,81.41
115,44.68,8,0,60,81.54
116,44.70,8,0,60,81.67
117,44.72,8,0,60,81.80
118,44.73,8,0,60,81.93
119,44.75,8,0,60,82.06
120,44.77,8,0,60,82.18
121,44.78,8,0,60,82.31
122,44.80,8,0,60,82.43
123,44.81,8,0,60,82.55
124,44.83,8,0,60,82.67
125,44.84,8,0,60,82.79
126,44.86,8,0,60,82.91
127,44.87,8,0,60,83.03
128,44.89,8,0,60,83.15
129,44.90,8,0,60,83.26
130,44.92,8,0,60,83.38
131,44.93,8,0,60,83.49
132,44.95,8,0,60,83.61
133,44.96,8,0,60,83.72
134,44.98,8,0,60,83.83
135,44.99,8,0,60,83.94
136,45.00,8,0,60,84.05
137,45.02,8,0,60,84.16
138,45.03,8,0,60,84.27
139,45.05,8,0,60,84.37
140,45.06,8,0,60,84.48
141,45.07,8,0,60,84.58
142,45.09,8,0,60,84.69
143,45.10,8,0,60,84.79
144,45.11,8,0,60,84.89
145,45.13,8,0,60,84.99
146,45.14,8,0,60,85.10
147,45.15,8,0,60,85.20
148,45.16,8,0,60,85.29
149,45.18,8,0,60,85.39
150,45.19,8,0,60,85.49
151,45.20,8,0,60,85.59
152,45.21,8,0,60,85.68
153,45.23,8,0,60,85.78
154,45.24,8,0,60,85.87
155,45.25,8,0,60,85.97
156,45.26,8,0,60,86.06
157,45.27,8,0,60,86.15
158,45.29,8,0,60,86.25
159,45.30,8,0,60,86.34
160,45.31,8,0,60,86.42
161,45.32,8,0,60,86.51
162,45.33,8,0,60,86.59
163,45.34,8,0,60,86.66
164,45.35,8,0,60,86.74
165,45.36,8,0,60,86.81
166,45.37,8,0,60,86.87
167,45.38,8,0,60,86.93
168,45.39,8,0,60,86.99
169,45.40,8,0,60,87.04
170,45.40,8,0,60,87.09
171,45.41,8,0,60,87.13
172,45.42,8,0,60,87.17
173,45.43,8,0,60,87.21
174,45.43,8,0,60,87.25
175,45.44,8,0,60,87.29
176,45.44,8,0,60,87.32
177,45.45,8,0,60,87.35
178,45.45,8,0,60,87.37
179,45.46,8,0,60,87.40
180,45.46,8,0,60,87.43
1,38.41,8,1,60,38.85
2,39.04,8,1,60,40.68
3,39.48,8,1,60,42.42
4,39.83,8,1,60,44.03
5,40.12,8,1,60,45.53
6,40.37,8,1,60,46.91
7,40.59,8,1,60,48.20
8,40.79,8,1,60,49.40
9,40.97,8,1,60,50.52
10,41.13,8,1,60,51.57
11,41.29,8,1,60,52.56
12,41.43,8,1,60,53.50
13,41.56,8,1,60,54.39
14,41.69,8,1,60,55.23
15,41.80,8,1,60,56.04
16,41.92,8,1,60,56.81
17,42.02,8,1,60,57.55
18,42.12,8,1,60,58.25
19,42.22,8,1,60,58.93
20,42.31,8,1,60,59.58
21,42.40,8,1,60,60.21
22,42.48,8,1,60,60.82
23,42.56,8,1,60,61.41
24,42.64,8,1,60,61.97
25,42.72,8,1,60,62.52
26,42.79,8,1,60,63.05
27,42.86,8,1,60,63.57
28,42.93,8,1,60,64.07
29,42.99,8,1,60,64.56
30,43.06,8,1,60,65.03
31,43.12,8,1,60,65.49
32,43.18,8,1,60,65.94
33,43.24,8,1,60,66.38
34,43.30,8,1,60,66.80
35,43.35,8,1,60,67.22
36,43.41,8,1,60,67.62
37,43.46,8,1,60,68.02
38,43.51,8,1,60,68.40
39,43.56,8,1,60,68.78
40,43.61,8,1,60,69.15
41,43.66,8,1,60,69.51
42,43.71,8,1,60,69.87
43,43.75,8,1,60,70.21
44,43.80,8,1,60,70.55
45,43.84,8,1,60,70.89
46,43.88,8,1,60,71.21
47,43.93,8,1,60,71.53
48,43.97,8,1,60,71.85
49,44.01,8,1,60,72.16
50,44.05,8,1,60,72.46
51,44.09,8,1,60,72.75
52,44.12,8,1,60,73.05
53,44.16,8,1,60,73.33
54,44.20,8,1,60,73.61
55,44.24,8,1,60,73.89
56,44.27,8,1,60,74.16
57,44.31,8,1,60,74.43
58,44.34,8,1,60,74.69
59,44.37,8,1,60,74.95
60,44.41,8,1,60,75.21
61,44.44,8,1,60,75.46
62,44.47,8,1,60,75.70
63,44.50,8,1,60,75.95
64,44.53,8,1,60,76.19
65,44.57,8,1,60,76.42
66,44.60,8,1,60,76.65
67,44.63,8,1,60,76.88
68,44.65,8,1,60,77.11
69,44.68,8,1,60,77.33
70,44.71,8,1,60,77.55
71,44.74,8,1,60,77.77
72,44.77,8,1,60,77.98
73,44.79,8,1,60,78.19
74,44.82,8,1,60,78.40
75,44.85,8,1,60,78.60
76,44.87,8,1,60,78.80
77,44.90,8,1,60,79.00
78,44.93,8,1,60,79.20
79,44.95,8,1,60,79.40
80,44.98,8,1,60,79.59
81,45.00,8,1,60,79.78
82,45.02,8,1,60,79.96
83,45.05,8,1,60,80.15
84,45.07,8,1,60,80.33
85,45.10,8,1,60,80.51
86,45.12,8,1,60,80.69
87,45.14,8,1,60,80.86
88,45.16,8,1,60,81.04
89,45.19,8,1,60,81.21
90,45.21,8,1,60,81.38
91,45.23,8,1,60,81.55
92,45.25,8,1,60,81.71
93,45.27,8,1,60,81.88
94,45.29,8,1,60,82.04
95,45.31,8,1,60,82.20
96,45.33,8,1,60,82.36
97,45.35,8,1,60,82.52
98,45.37,8,1,60,82.67
99,45.39,8,1,60,82.83
100,45.41,8,1,60,82.98
101,45.43,8,1,60,83.13
102,45.45,8,1,60,83.28
103,45.47,8,1,60,83.42
104,45.49,8,1,60,83.57
105,45.51,8,1,60,83.71
106,45.53,8,1,60,83.86
107,45.54,8,1,60,84.00
108,45.56,8,1,60,84.14
109,45.58,8,1,60,84.28
110,45.60,8,1,60,84.41
111,45.61,8,1,60,84.55
112,45.63,8,1,60,84.68
113,45.65,8,1,60,84.82
114,45.67,8,1,60,84.95
115,45.68,8,1,60,85.08
116,45.70,8,1,60,85.21
117,45.72,8,1,60,85.34
118,45.73,8,1,60,85.46
119,45.75,8,1,60,85.59
120,45.76,8,1,60,85.71
121,45.78,8,1,60,85.84
122,45.80,8,1,60,85.96
123,45.81,8,1,60,86.08
124,45.83,8,1,60,86.20
125,45.84,8,1,60,86.32
126,45.86,8,1,60,86.44
127,45.87,8,1,60,86.55
128,45.89,8,1,60,86.67
129,45.90,8,1,60,86.79
130,45.92,8,1,60,86.90
131,45.93,8,1,60,87.01
132,45.94,8,1,60,87.12
133,45.96,8,1,60,87.23
134,45.97,8,1,60,87.34
135,45.99,8,1,60,87.45
136,46.00,8,1,60,87.56
137,46.01,8,1,60,87.67
138,46.03,8,1,60,87.77
139,46.04,8,1,60,87.88
140,46.05,8,1,60,87.98
141,46.07,8,1,60,88.09
142,46.08,8,1,60,88.19
143,46.09,8,1,60,88.29
144,46.11,8,1,60,88.39
145,46.12,8,1,60,88.49
146,46.13,8,1,60,88.59
147,46.14,8,1,60,88.69
148,46.16,8,1,60,88.78
149,46.17,8,1,60,88.87
150,46.18,8,1,60,88.95
151,46.19,8,1,60,89.03
152,46.20,8,1,60,89.11
153,46.21,8,1,60,89.17
154,46.22,8,1,60,89.24
155,46.23,8,1,60,89.30
156,46.24,8,1,60,89.35
157,46.25,8,1,60,89.41
158,46.26,8,1,60,89.45
159,46.27,8,1,60,89.50
160,46.28,8,1,60,89.54
161,46.28,8,1,60,89.58
162,46.29,8,1,60,89.62
163,46.30,8,1,60,89.66
164,46.30,8,1,60,89.69
165,46.31,8,1,60,89.72
166,46.31,8,1,60,89.75
167,46.32,8,1,60,89.78
168,46.32,8,1,60,89.80
169,46.33,8,1,60,89.83
170,46.33,8,1,60,89.85
171,46.33,8,1,60,89.87
172,46.34,8,1,60,89.89
173,46.34,8,1,60,89.91
174,46.34,8,1,60,89.93
175,46.35,8,1,60,89.95
176,46.35,8,1,60,89.96
177,46.35,8,1,60,89.98
178,46.36,8,1,60,89.99
179,46.36,8,1,60,90.00
180,46.36,8,1,60,90.02
1,39.38,8,2,60,39.66
2,40.36,8,2,60,42.29
3,41.03,8,2,60,44.77
4,41.55,8,2,60,47.06
5,41.97,8,2,60,49.16
6,42.32,8,2,60,51.08
7,42.63,8,2,60,52.84
8,42.91,8,2,60,54.47
9,43.15,8,2,60,55.99
10,43.38,8,2,60,57.39
11,43.58,8,2,60,58.71
12,43.77,8,2,60,59.95
13,43.94,8,2,60,61.11
14,44.11,8,2,60,62.22
15,44.26,8,2,60,63.26
16,44.40,8,2,60,64.25
17,44.54,8,2,60,65.20
18,44.67,8,2,60,66.10
19,44.79,8,2,60,66.97
20,44.91,8,2,60,67.79
21,45.02,8,2,60,68.58
22,45.12,8,2,60,69.35
23,45.23,8,2,60,70.08
24,45.32,8,2,60,70.79
25,45.42,8,2,60,71.47
26,45.51,8,2,60,72.13
27,45.59,8,2,60,72.76
28,45.68,8,2,60,73.38
29,45.76,8,2,60,73.98
30,45.84,8,2,60,74.56
31,45.91,8,2,60,75.12
32,45.99,8,2,60,75.66
33,46.06,8,2,60,76.19
34,46.13,8,2,60,76.71
35,46.19,8,2,60,77.21
36,46.26,8,2,60,77.70
37,46.32,8,2,60,78.17
38,46.38,8,2,60,78.64
39,46.44,8,2,60,79.09
40,46.50,8,2,60,79.53
41,46.56,8,2,60,79.96
42,46.62,8,2,60,80.39
43,46.67,8,2,60,80.80
44,46.72,8,2,60,81.20
45,46.77,8,2,60,81.59
46,46.83,8,2,60,81.98
47,46.88,8,2,60,82.35
48,46.92,8,2,60,82.72
49,46.97,8,2,60,83.09
50,47.02,8,2,60,83.44
51,47.06,8,2,60,83.79
52,47.11,8,2,60,84.13
53,47.15,8,2,60,84.46
54,47.19,8,2,60,84.79
55,47.24,8,2,60,85.11
56,47.28,8,2,60,85.43
57,47.32,8,2,60,85.74
58,47.36,8,2,60,86.04
59,47.40,8,2,60,86.34
60,47.43,8,2,60,86.64
61,47.47,8,2,60,86.93
62,47.51,8,2,60,87.21
63,47.55,8,2,60,87.49
64,47.58,8,2,60,87.76
65,47.62,8,2,60,88.03
66,47.65,8,2,60,88.30
67,47.69,8,2,60,88.56
68,47.72,8,2,60,88.82
69,47.75,8,2,60,89.07
70,47.78,8,2,60,89.32
71,47.82,8,2,60,89.57
72,47.85,8,2,60,89.81
73,47.88,8,2,60,90.05
74,47.91,8,2,60,90.29
75,47.94,8,2,60,90.52
76,47.97,8,2,60,90.75
77,48.00,8,2,60,90.97
78,48.03,8,2,60,91.20
79,48.05,8,2,60,91.42
80,48.08,8,2,60,91.63
81,48.11,8,2,60,91.85
82,48.14,8,2,60,92.06
83,48.16,8,2,60,92.27
84,48.19,8,2,60,92.47
85,48.22,8,2,60,92.67
86,48.24,8,2,60,92.87
87,48.27,8,2,60,93.07
88,48.29,8,2,60,93.26
89,48.32,8,2,60,93.46
90,48.34,8,2,60,93.65
91,48.37,8,2,60,93.82
92,48.39,8,2,60,93.98
93,48.41,8,2,60,94.12
94,48.43,8,2,60,94.25
95,48.45,8,2,60,94.37
96,48.47,8,2,60,94.48
97,48.49,8,2,60,94.57
98,48.51,8,2,60,94.66
99,48.53,8,2,60,94.74
100,48.54,8,2,60,94.82
101,48.55,8,2,60,94.89
102,48.57,8,2,60,94.95
103,48.58,8,2,60,95.01
104,48.59,8,2,60,95.06
105,48.60,8,2,60,95.11
106,48.61,8,2,60,95.16
107,48.62,8,2,60,95.20
108,48.63,8,2,60,95.24
109,48.64,8,2,60,95.28
110,48.65,8,2,60,95.32
111,48.65,8,2,60,95.35
112,48.66,8,2,60,95.38
113,48.67,8,2,60,95.41
114,48.67,8,2,60,95.44
115,48.68,8,2,60,95.46
116,48.69,8,2,60,95.48
117,48.69,8,2,60,95.50
118,48.69,8,2,60,95.52
119,48.70,8,2,60,95.54
120,48.70,8,2,60,95.56
121,48.71,8,2,60,95.57
122,48.71,8,2,60,95.59
123,48.71,8,2,60,95.60
124,48.72,8,2,60,95.62
125,48.72,8,2,60,95.63
126,48.72,8,2,60,95.64
127,48.73,8,2,60,95.65
128,48.73,8,2,60,95.66
129,48.73,8,2,60,95.67
130,48.73,8,2,60,95.68
131,48.74,8,2,60,95.69
132,48.74,8,2,60,95.70
133,48.74,8,2,60,95.70
134,48.74,8,2,60,95.71
135,48.74,8,2,60,95.72
136,48.75,8,2,60,95.72
137,48.75,8,2,60,95.73
138,48.75,8,2,60,95.74
139,48.75,8,2,60,95.74
140,48.75,8,2,60,95.75
141,48.75,8,2,60,95.75
142,48.75,8,2,60,95.76
143,48.75,8,2,60,95.76
144,48.76,8,2,60,95.77
145,48.76,8,2,60,95.77
146,48.76,8,2,60,95.77
147,48.76,8,2,60,95.78
148,48.76,8,2,60,95.78
149,48.76,8,2,60,95.78
150,48.76,8,2,60,95.79
151,48.76,8,2,60,95.79
152,48.76,8,2,60,95.79
153,48.76,8,2,60,95.80
154,48.77,8,2,60,95.80
155,48.77,8,2,60,95.80
156,48.77,8,2,60,95.80
157,48.77,8,2,60,95.81
158,48.77,8,2,60,95.81
159,48.77,8,2,60,95.81
160,48.77,8,2,60,95.81
161,48.77,8,2,60,95.82
162,48.77,8,2,60,95.82
163,48.77,8,2,60,95.82
164,48.77,8,2,60,95.82
165,48.77,8,2,60,95.82
166,48.77,8,2,60,95.83
167,48.77,8,2,60,95.83
168,48.77,8,2,60,95.83
169,48.77,8,2,60,95.83
170,48.77,8,2,60,95.83
171,48.77,8,2,60,95.83
172,48.78,8,2,60,95.83
173,48.78,8,2,60,95.84
174,48.78,8,2,60,95.84
175,48.78,8,2,60,95.84
176,48.78,8,2,60,95.84
177,48.78,8,2,60,95.84
178,48.78,8,2,60,95.84
179,48.78,8,2,60,95.84
180,48.78,8,2,60,95.84
1,43.16,8,3,60,41.73
2,45.25,8,3,60,46.45
3,46.56,8,3,60,50.86
4,47.52,8,3,60,54.84
5,48.26,8,3,60,58.41
6,48.88,8,3,60,61.61
7,49.40,8,3,60,64.51
8,49.85,8,3,60,67.14
9,50.25,8,3,60,69.55
10,50.61,8,3,60,71.77
11,50.93,8,3,60,73.82
12,51.22,8,3,60,75.73
13,51.49,8,3,60,77.51
14,51.74,8,3,60,79.17
15,51.97,8,3,60,80.74
16,52.18,8,3,60,82.22
17,52.38,8,3,60,83.61
18,52.57,8,3,60,84.94
19,52.75,8,3,60,86.20
20,52.92,8,3,60,87.40
21,53.08,8,3,60,88.54
22,53.23,8,3,60,89.63
23,53.38,8,3,60,90.68
24,53.52,8,3,60,91.69
25,53.65,8,3,60,92.65
26,53.77,8,3,60,93.58
27,53.90,8,3,60,94.47
28,54.01,8,3,60,95.33
29,54.13,8,3,60,96.16
